site,taxon,max_width_cm
IN-86-RR,SIDE,0.5
IN-86-RR,SIDE,1.5
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,PAST,3.5
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,PSTR,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1.5
IN-86-RR,SINT,3
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1.5
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1.5
IN-86-RR,SIDE,1
IN-86-RR,SINT,5
IN-86-RR,SIDE,0.5
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2.5
IN-86-RR,SIDE,1
IN-86-RR,SIDE,0.5
IN-86-RR,SIDE,1.5
IN-86-RR,SIDE,3
IN-86-RR,SINT,8
IN-86-RR,SIDE,0.8
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2.5
IN-86-RR,SIDE,2
IN-86-RR,SIDE,3
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SBOU,4
IN-86-RR,PSTR,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,1
IN-86-RR,SIDE,1
IN-86-RR,SIDE,2
IN-86-RR,SIDE,2
IN-87-RR,SIDE,3
IN-87-RR,SIDE,1
IN-87-RR,SSID,4
IN-87-RR,MCAV,7
IN-87-RR,MMEA,6
IN-87-RR,SIDE,1
IN-87-RR,SIDE,1
IN-87-RR,SIDE,2
IN-87-RR,SIDE,3
IN-87-RR,SIDE,1
IN-87-RR,SIDE,2
IN-87-RR,SIDE,1
IN-87-RR,SSID,4
IN-87-RR,SIDE,2
IN-87-RR,SIDE,1
IN-88-RR,SIDE,1
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,4
IN-88-RR,SIDE,3
IN-88-RR,MCAV,3
IN-88-RR,SIDE,3
IN-88-RR,SIDE,1
IN-88-RR,SIDE,4
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,2
IN-88-RR,SIDE,2
IN-88-RR,SIDE,1
IN-88-RR,SIDE,3
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,3
IN-88-RR,MCAV,4
IN-88-RR,SIDE,1
IN-88-RR,SIDE,1
IN-88-RR,PSTR,2
IN-88-RR,MCAV,3
IN-88-RR,SIDE,3
IN-88-RR,SIDE,3
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,1
IN-88-RR,SIDE,1
IN-88-RR,SIDE,2
IN-88-RR,SIDE,3
IN-88-RR,SIDE,2
IN-88-RR,SIDE,5
IN-88-RR,SIDE,4
IN-88-RR,SIDE,1
IN-88-RR,PAST,7
IN-88-RR,SIDE,2
IN-88-RR,SSID,6
IN-88-RR,SIDE,2
IN-88-RR,SIDE,4
IN-88-RR,SIDE,3
IN-88-RR,PAST,4
IN-88-RR,SIDE,1
IN-88-RR,MCAV,3
IN-88-RR,SIDE,2
IN-88-RR,SIDE,2
IN-88-RR,DSTO,6
IN-88-RR,SIDE,1
IN-88-RR,SIDE,3
IN-88-RR,DSTO,3
IN-88-RR,MCAV,3
IN-88-RR,SIDE,2
IN-88-RR,SIDE,1
IN-88-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SSID,4
IN-89-RR,SIDE,2
IN-89-RR,SSID,4
IN-89-RR,SSID,5
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,2
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,PPOR,4
IN-89-RR,MCAV,1
IN-89-RR,SIDE,2
IN-89-RR,DSTO,3
IN-89-RR,PSTR,3
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,DSTO,2
IN-89-RR,SIDE,1
IN-89-RR,SSID,10
IN-89-RR,SSID,4
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SBOU,36
IN-89-RR,SIDE,3
IN-89-RR,SIDE,2
IN-89-RR,SIDE,3
IN-89-RR,SIDE,2
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,1
IN-89-RR,SIDE,2
IN-89-RR,SIDE,3
IN-90-RR,SIDE,2
IN-90-RR,SIDE,6
IN-90-RR,SIDE,3
IN-90-RR,SIDE,1
IN-90-RR,SIDE,2
IN-90-RR,SIDE,1
IN-90-RR,SIDE,2
IN-90-RR,SIDE,2
IN-90-RR,SIDE,1
IN-90-RR,SIDE,2
IN-90-RR,SBOU,30
IN-90-RR,MCAV,3
IN-90-RR,SIDE,4
IN-90-RR,SIDE,1
IN-90-RR,SIDE,3
IN-90-RR,SSID,7
IN-90-RR,SIDE,2
IN-90-RR,SIDE,4
IN-90-RR,SIDE,1
IN-90-RR,SIDE,1
IN-90-RR,SIDE,2
IN-91-CP,PSTR,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,DSTO,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,3
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,PAST,1
IN-91-CP,MCAV,1
IN-91-CP,SIDE,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,SIDE,3
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SSID,5
IN-91-CP,SIDE,3
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,MCAV,5
IN-91-CP,SINT,5
IN-91-CP,SIDE,2
IN-91-CP,SINT,3
IN-91-CP,PAST,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,3
IN-91-CP,SINT,3
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,PPOR,3
IN-91-CP,PPOR,5
IN-91-CP,SIDE,2
IN-91-CP,PPOR,3
IN-91-CP,PPOR,7
IN-91-CP,PPOR,5
IN-91-CP,SIDE,2
IN-91-CP,SIDE,3
IN-91-CP,SINT,4
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,2
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SBOU,15
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SIDE,1
IN-91-CP,SIDE,2
IN-91-CP,DSTO,5
IN-92-CP,SIDE,3
IN-92-CP,SINT,2
IN-92-CP,SINT,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,DSTO,1
IN-92-CP,SIDE,1
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,MCAV,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,3
IN-92-CP,MCAV,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,SIDE,3
IN-92-CP,MCAV,1
IN-92-CP,SIDE,2
IN-92-CP,SINT,10
IN-92-CP,SIDE,1
IN-92-CP,SIDE,3
IN-92-CP,MMEA,4
IN-92-CP,PPOR,5
IN-92-CP,PSTR,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,SIDE,3
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,1
IN-92-CP,SIDE,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,1
IN-92-CP,SINT,11
IN-92-CP,SIDE,2
IN-92-CP,SIDE,3
IN-92-CP,SIDE,1
IN-92-CP,PAST,4
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SRAD,4
IN-92-CP,AAGA,6
IN-92-CP,SINT,1
IN-92-CP,SIDE,3
IN-92-CP,SRAD,4
IN-92-CP,PAST,3
IN-92-CP,PPOR,5
IN-92-CP,SIDE,1
IN-92-CP,SINT,17
IN-92-CP,SIDE,3
IN-92-CP,SIDE,1
IN-92-CP,MCAV,3
IN-92-CP,SINT,21
IN-92-CP,MCAV,3
IN-92-CP,SIDE,3
IN-92-CP,SIDE,2
IN-92-CP,SIDE,2
IN-92-CP,MCAV,2
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-92-CP,SIDE,2
IN-92-CP,SIDE,1
IN-93-CP,SINT,3
IN-93-CP,DSTO,2
IN-93-CP,SIDE,1
IN-93-CP,SINT,5
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,2
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SINT,6
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,3
IN-93-CP,DSTO,7
IN-93-CP,SINT,7
IN-93-CP,MCAV,2
IN-93-CP,SIDE,2
IN-93-CP,SINT,8
IN-93-CP,SIDE,1
IN-93-CP,SIDE,2
IN-93-CP,SIDE,2
IN-93-CP,SIDE,3
IN-93-CP,SIDE,1
IN-93-CP,SIDE,3
IN-93-CP,SINT,13
IN-93-CP,SIDE,1
IN-93-CP,SIDE,2
IN-93-CP,SIDE,2
IN-93-CP,SIDE,2
IN-93-CP,SIDE,2
IN-93-CP,SIDE,1
IN-93-CP,SINT,15
IN-93-CP,SIDE,2
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,MCAV,2
IN-93-CP,SINT,10
IN-93-CP,SIDE,3
IN-93-CP,SIDE,3
IN-93-CP,SIDE,1
IN-93-CP,SIDE,2
IN-93-CP,SIDE,1
IN-93-CP,SINT,17
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SINT,3
IN-93-CP,MCAV,16
IN-93-CP,SINT,10
IN-93-CP,SINT,4
IN-93-CP,SIDE,3
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SIDE,1
IN-93-CP,SINT,3
IN-94-CP,SINT,7
IN-94-CP,MCAV,2
IN-94-CP,SBOU,2
IN-94-CP,SINT,13
IN-94-CP,SINT,2
IN-94-CP,SINT,2
IN-94-CP,SIDE,2
IN-94-CP,SIDE,1
IN-94-CP,SIDE,1
IN-94-CP,SIDE,2
IN-94-CP,PPOR,9
IN-94-CP,MCAV,2
IN-94-CP,SSID,4
IN-94-CP,SINT,2
IN-94-CP,SINT,8
IN-94-CP,SINT,1
IN-94-CP,SINT,3
IN-94-CP,MCAV,2
IN-94-CP,SINT,4
IN-94-CP,SIDE,2
IN-94-CP,SINT,14
IN-94-CP,MCAV,2
IN-94-CP,MCAV,5
IN-94-CP,SINT,10
IN-94-CP,SIDE,1
IN-94-CP,SBOU,3
IN-94-CP,SIDE,2
IN-94-CP,MCAV,1
IN-94-CP,SIDE,1
IN-94-CP,SIDE,2
IN-94-CP,SIDE,3
IN-94-CP,SSID,6
IN-94-CP,DSTO,1
IN-94-CP,DSTO,3
IN-94-CP,SIDE,2
IN-94-CP,SINT,15
IN-94-CP,MCAV,31
IN-94-CP,SBOU,13
IN-94-CP,DSTO,1
IN-94-CP,MCAV,7
IN-94-CP,SIDE,2
IN-94-CP,SINT,2
IN-94-CP,PAST,4
IN-95-CP,SIDE,2
IN-95-CP,SIDE,1
IN-95-CP,SBOU,4
IN-95-CP,SINT,9
IN-95-CP,SINT,6
IN-95-CP,SINT,20
IN-95-CP,SIDE,2
IN-95-CP,SIDE,1
IN-95-CP,SINT,15
IN-95-CP,SIDE,3
IN-95-CP,SIDE,1
IN-95-CP,SIDE,1
IN-95-CP,MCAV,2
IN-95-CP,SIDE,2
IN-95-CP,SIDE,2
IN-95-CP,SIDE,1
IN-95-CP,SRAD,4
IN-95-CP,SIDE,1
IN-95-CP,SIDE,2
IN-95-CP,SIDE,2
IN-95-CP,SIDE,2
IN-95-CP,AHUM,12
IN-95-CP,SIDE,1
IN-95-CP,SINT,5
IN-95-CP,SIDE,2
IN-95-CP,SINT,2
IN-95-CP,SIDE,2
IN-95-CP,SIDE,2
IN-95-CP,SIDE,3
IN-95-CP,SIDE,2
IN-95-CP,SIDE,5
IN-95-CP,SIDE,3
IN-95-CP,SIDE,1
IN-95-CP,SINT,6
IN-95-CP,MCAV,3
IN-95-CP,SIDE,2
IN-95-CP,SINT,7
IN-95-CP,MCAV,4
IN-95-CP,SSID,16
IN-95-CP,SIDE,1
IN-95-CP,SIDE,1
IN-95-CP,SIDE,3
IN-95-CP,SIDE,2
IN-95-CP,SIDE,1
IN-95-CP,SINT,12
IN-95-CP,SIDE,2
IN-95-CP,SIDE,1
IN-95-CP,SINT,5
IN-95-CP,DSTO,6
IN-95-CP,SINT,9
IN-95-CP,DSTO,4
IN-95-CP,SIDE,2
IN-95-CP,SIDE,2
IN-95-CP,SINT,12
IN-95-CP,MCAV,4
IN-95-CP,SIDE,3
IN-95-CP,SIDE,1
IN-95-CP,SINT,4
IN-95-CP,SSID,5
IN-95-CP,MCAV,5
IN-95-CP,SINT,11
IN-95-CP,SIDE,1
IN-95-CP,SINT,6
IN-95-CP,SINT,12
IN-95-CP,SINT,10
IN-95-CP,SINT,11
IN-95-CP,SINT,3
IN-95-CP,SINT,15
IN-95-CP,SINT,10
IN-96-CP,SIDE,1
IN-96-CP,SIDE,3
IN-96-CP,SINT,5
IN-96-CP,DSTO,2
IN-96-CP,SINT,7
IN-96-CP,MCAV,1
IN-96-CP,SINT,8
IN-96-CP,DSTO,2
IN-96-CP,MCAV,1
IN-96-CP,SINT,15
IN-96-CP,SIDE,1
IN-96-CP,SIDE,1
IN-96-CP,SIDE,1
IN-96-CP,MCAV,1
IN-96-CP,PPOR,3
IN-96-CP,SINT,6
IN-96-CP,SIDE,1
IN-96-CP,SIDE,2
IN-96-CP,DSTO,3
IN-96-CP,SIDE,3
IN-96-CP,SIDE,2
IN-96-CP,SIDE,2
IN-96-CP,SIDE,1
IN-96-CP,SIDE,1
IN-96-CP,SIDE,3
IN-96-CP,SIDE,1
IN-96-CP,SINT,12
IN-96-CP,SIDE,1
IN-96-CP,SIDE,1
IN-96-CP,SSID,6
IN-96-CP,SIDE,2
IN-96-CP,SIDE,2
IN-96-CP,MCAV,2
IN-96-CP,SINT,13
IN-96-CP,SINT,6
IN-96-CP,SIDE,1
IN-96-CP,MCAV,4
IN-96-CP,SIDE,2
IN-96-CP,DSTO,1
IN-96-CP,SINT,6
IN-96-CP,SIDE,2
IN-96-CP,SINT,7
IN-96-CP,SIDE,1
IN-96-CP,SSID,5
IN-96-CP,SIDE,1
IN-96-CP,SIDE,2
IN-96-CP,SIDE,1
IN-96-CP,MCAV,3
IN-96-CP,SIDE,3
IN-96-CP,SINT,2
IN-96-CP,SIDE,2
IN-96-CP,SIDE,2
IN-96-CP,SRAD,4
IN-96-CP,SIDE,2
IN-96-CP,SIDE,2
IN-96-CP,DSTO,3
IN-96-CP,SIDE,1
IN-96-CP,MCAV,3
IN-96-CP,DSTO,5
IN-96-CP,DSTO,3
IN-96-CP,MCAV,2
IN-96-CP,SIDE,2
IN-97-CP,SIDE,2
IN-97-CP,SINT,5
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SINT,1
IN-97-CP,SIDE,1
IN-97-CP,DSTO,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SINT,12
IN-97-CP,SIDE,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,DSTO,2
IN-97-CP,MCAV,5
IN-97-CP,SIDE,2
IN-97-CP,SIDE,2
IN-97-CP,SINT,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SSID,20
IN-97-CP,MCAV,5
IN-97-CP,SIDE,1
IN-97-CP,SIDE,4
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,DSTO,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,MCAV,3
IN-97-CP,SIDE,3
IN-97-CP,SIDE,2
IN-97-CP,MCAV,2
IN-97-CP,SIDE,1
IN-97-CP,SINT,7
IN-97-CP,MCAV,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,MCAV,3
IN-97-CP,SIDE,2
IN-97-CP,SIDE,1
IN-97-CP,SIDE,3
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-97-CP,MCAV,1
IN-97-CP,SIDE,1
IN-97-CP,SIDE,1
IN-98-AR,SIDE,3
IN-98-AR,DSTO,1
IN-98-AR,SIDE,1
IN-98-AR,SIDE,1
IN-98-AR,MCAV,2
IN-98-AR,SINT,4
IN-98-AR,SIDE,3
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,PSTR,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SSID,7
IN-98-AR,SSID,5
IN-98-AR,SRAD,4
IN-98-AR,SIDE,3
IN-98-AR,PAST,12
IN-98-AR,SBOU,11
IN-98-AR,SSID,10
IN-98-AR,SIDE,3
IN-98-AR,SIDE,1
IN-98-AR,SIDE,3
IN-98-AR,SSID,6
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SSID,9
IN-98-AR,PAST,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,3
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,3
IN-98-AR,MCAV,2
IN-98-AR,SIDE,3
IN-98-AR,PPOR,7
IN-98-AR,SIDE,2
IN-98-AR,SIDE,3
IN-98-AR,SBOU,1
IN-98-AR,MCAV,2
IN-98-AR,SIDE,2
IN-98-AR,SINT,4
IN-98-AR,SINT,1
IN-98-AR,MCAV,7
IN-98-AR,MCAV,3
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,3
IN-98-AR,SIDE,1
IN-98-AR,SRAD,5
IN-98-AR,SRAD,4
IN-98-AR,SIDE,2
IN-98-AR,MCAV,6
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,SIDE,2
IN-98-AR,DSTO,1
IN-98-AR,SIDE,1
IN-98-AR,SIDE,3
IN-98-AR,SIDE,3
IN-98-AR,SIDE,1
IN-98-AR,MCAV,1
IN-98-AR,MCAV,1
IN-98-AR,SIDE,2
IN-98-AR,SIDE,2
IN-98-AR,SIDE,1
IN-98-AR,DSTO,4
IN-98-AR,PAST,12
IN-98-AR,SIDE,2
IN-98-AR,SIDE,3
IN-99-CP,DSTO,4
IN-99-CP,SIDE,3
IN-99-CP,SINT,10
IN-99-CP,SINT,2
IN-99-CP,MCAV,4
IN-99-CP,SSID,12
IN-99-CP,SINT,10
IN-99-CP,SINT,11
IN-99-CP,SINT,6
IN-99-CP,SINT,5
IN-99-CP,SINT,3
IN-99-CP,MCAV,38
IN-99-CP,SINT,3
IN-99-CP,DSTO,2
IN-99-CP,SINT,13
IN-99-CP,DSTO,3
IN-99-CP,SSID,8
IN-99-CP,SINT,8
IN-99-CP,SSID,8
IN-99-CP,MCAV,3
IN-99-CP,SINT,14
IN-99-CP,SIDE,3
IN-99-CP,SIDE,2
IN-99-CP,SIDE,3
IN-99-CP,MCAV,2
IN-99-CP,MCAV,2
IN-99-CP,SINT,11
IN-99-CP,SINT,6
IN-99-CP,SINT,5
IN-99-CP,SINT,12
IN-99-CP,SSID,13
IN-99-CP,SINT,4
IN-99-CP,SIDE,2
IN-99-CP,SIDE,3
IN-99-CP,DSTO,2
IN-99-CP,SIDE,2
IN-99-CP,SIDE,5
IN-99-CP,SIDE,1
IN-99-CP,SINT,6
IN-99-CP,DSTO,2
IN-99-CP,SINT,4
IN-99-CP,MCAV,3
IN-99-CP,SINT,16
IN-99-CP,SBOU,18
IN-99-CP,SIDE,2
IN-99-CP,SINT,11
IN-99-CP,SINT,10
IN-99-CP,SIDE,2
IN-99-CP,SINT,6
IN-99-CP,SIDE,2
IN-99-CP,MCAV,3
IN-99-CP,MCAV,6
IN-99-CP,MCAV,7
IN-100-CP,DSTO,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,3
IN-100-CP,MCAV,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,3
IN-100-CP,SIDE,2
IN-100-CP,DSTO,10
IN-100-CP,SIDE,1
IN-100-CP,SIDE,5
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,3
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,4
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SINT,2
IN-100-CP,SIDE,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SINT,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,3
IN-100-CP,SBOU,6
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,MCAV,4
IN-100-CP,SIDE,1
IN-100-CP,MCAV,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SINT,13
IN-100-CP,SIDE,1
IN-100-CP,PSTR,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,1
IN-100-CP,SINT,2
IN-100-CP,DSTO,2
IN-100-CP,SIDE,1
IN-100-CP,PAST,3
IN-100-CP,SIDE,1
IN-100-CP,MCAV,8
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,DSTO,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,1
IN-100-CP,SIDE,3
IN-100-CP,SIDE,1
IN-100-CP,SIDE,4
IN-100-CP,SIDE,1
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
IN-100-CP,SIDE,2
